Datetime,open,high,low,close,Volume
2024-08-30 16:27:00,22368.0,22373.0,22368.0,22373.0,20
2024-08-30 16:28:00,22373.0,22377.0,22373.0,22373.0,88
2024-08-30 16:29:00,22373.0,22375.0,22367.0,22374.0,40
2024-08-30 16:30:00,22375.0,22380.0,22372.0,22372.0,200
2024-08-30 16:31:00,22375.0,22380.0,22374.0,22375.0,88
2024-08-30 16:32:00,22378.0,22383.0,22376.0,22380.0,162
2024-08-30 16:33:00,22383.0,22383.0,22380.0,22381.0,26
2024-08-30 16:34:00,22381.0,22383.0,22380.0,22380.0,38
2024-08-30 16:35:00,22381.0,22388.0,22380.0,22385.0,140
2024-08-30 16:36:00,22386.0,22386.0,22379.0,22381.0,48
2024-08-30 16:37:00,22378.0,22379.0,22371.0,22371.0,50
2024-08-30 16:38:00,22372.0,22376.0,22371.0,22375.0,56
2024-08-30 16:39:00,22375.0,22380.0,22375.0,22379.0,42
2024-08-30 16:40:00,22379.0,22380.0,22378.0,22378.0,22
2024-08-30 16:41:00,22376.0,22378.0,22374.0,22375.0,34
2024-08-30 16:42:00,22377.0,22378.0,22376.0,22378.0,16
2024-08-30 16:43:00,22379.0,22383.0,22377.0,22383.0,40
2024-08-30 16:44:00,22382.0,22384.0,22379.0,22379.0,20
2024-08-30 16:45:00,22380.0,22385.0,22380.0,22384.0,104
2024-08-30 16:46:00,22384.0,22385.0,22383.0,22384.0,24
2024-08-30 16:47:00,22383.0,22383.0,22381.0,22381.0,32
2024-08-30 16:48:00,22381.0,22381.0,22344.0,22378.0,68
2024-08-30 16:49:00,22378.0,22378.0,22373.0,22373.0,64
2024-08-30 16:50:00,22373.0,22377.0,22363.0,22364.0,274
2024-08-30 16:51:00,22366.0,22369.0,22360.0,22365.0,154
2024-08-30 16:52:00,22364.0,22368.0,22364.0,22367.0,30
2024-08-30 16:53:00,22367.0,22367.0,22364.0,22365.0,26
2024-08-30 16:54:00,22363.0,22366.0,22361.0,22366.0,70
2024-08-30 16:55:00,22364.0,22364.0,22358.0,22358.0,58
2024-08-30 16:56:00,22358.0,22363.0,22358.0,22360.0,68
2024-08-30 16:57:00,22360.0,22360.0,22354.0,22356.0,202
2024-08-30 16:58:00,22357.0,22364.0,22357.0,22360.0,88
2024-08-30 16:59:00,22361.0,22363.0,22358.0,22362.0,94
2024-08-30 17:00:00,22361.0,22369.0,22358.0,22361.0,236
2024-08-30 17:01:00,22359.0,22362.0,22355.0,22359.0,144
2024-08-30 17:02:00,22361.0,22365.0,22361.0,22365.0,76
2024-08-30 17:03:00,22364.0,22364.0,22356.0,22358.0,50
2024-08-30 17:04:00,22357.0,22362.0,22357.0,22362.0,32
2024-08-30 17:05:00,22362.0,22362.0,22352.0,22352.0,106
2024-08-30 17:06:00,22351.0,22354.0,22346.0,22351.0,310
2024-08-30 17:07:00,22350.0,22351.0,22349.0,22350.0,98
2024-08-30 17:08:00,22352.0,22356.0,22351.0,22356.0,28
2024-08-30 17:09:00,22356.0,22356.0,22351.0,22355.0,44
2024-08-30 17:10:00,22353.0,22355.0,22351.0,22352.0,94
2024-08-30 17:11:00,22352.0,22359.0,22352.0,22358.0,46
2024-08-30 17:12:00,22358.0,22363.0,22358.0,22361.0,114
2024-08-30 17:13:00,22361.0,22363.0,22361.0,22363.0,38
2024-08-30 17:14:00,22363.0,22365.0,22360.0,22365.0,48
2024-08-30 17:15:00,22365.0,22366.0,22360.0,22361.0,108
2024-08-30 17:16:00,22360.0,22361.0,22359.0,22361.0,152
2024-08-30 17:17:00,22362.0,22366.0,22360.0,22366.0,24
2024-08-30 17:18:00,22365.0,22365.0,22361.0,22362.0,20
2024-08-30 17:19:00,22362.0,22362.0,22359.0,22360.0,78
2024-08-30 17:20:00,22361.0,22363.0,22359.0,22359.0,70
2024-08-30 17:21:00,22358.0,22358.0,22354.0,22354.0,32
2024-08-30 17:22:00,22353.0,22353.0,22347.0,22347.0,186
2024-08-30 17:23:00,22348.0,22351.0,22343.0,22346.0,170
2024-08-30 17:24:00,22345.0,22353.0,22344.0,22350.0,92
2024-08-30 17:25:00,22351.0,22351.0,22344.0,22348.0,80
2024-08-30 17:26:00,22349.0,22354.0,22349.0,22350.0,66
2024-08-30 17:27:00,22348.0,22348.0,22336.0,22345.0,286
2024-08-30 17:28:00,22343.0,22349.0,22342.0,22345.0,82
2024-08-30 17:29:00,22345.0,22349.0,22343.0,22343.0,60
2024-08-30 17:30:00,22342.0,22343.0,22336.0,22337.0,100
2024-08-30 17:31:00,22338.0,22341.0,22334.0,22335.0,92
2024-08-30 17:32:00,22335.0,22335.0,22331.0,22331.0,144
2024-08-30 17:33:00,22330.0,22332.0,22325.0,22332.0,196
2024-08-30 17:34:00,22334.0,22335.0,22329.0,22332.0,92
2024-08-30 17:35:00,22332.0,22335.0,22331.0,22333.0,36
2024-08-30 17:36:00,22335.0,22339.0,22334.0,22337.0,66
2024-08-30 17:37:00,22339.0,22339.0,22335.0,22335.0,50
2024-08-30 17:38:00,22334.0,22340.0,22334.0,22340.0,62
2024-08-30 17:39:00,22340.0,22340.0,22338.0,22339.0,34
2024-08-30 17:40:00,22341.0,22342.0,22339.0,22341.0,56
2024-08-30 17:41:00,22341.0,22341.0,22336.0,22336.0,34
2024-08-30 17:42:00,22337.0,22341.0,22336.0,22341.0,24
2024-08-30 17:43:00,22340.0,22340.0,22335.0,22338.0,22
2024-08-30 17:44:00,22340.0,22341.0,22339.0,22340.0,36
2024-08-30 17:45:00,22341.0,22345.0,22341.0,22344.0,122
2024-08-30 17:46:00,22344.0,22346.0,22343.0,22345.0,80
2024-08-30 17:47:00,22347.0,22347.0,22343.0,22345.0,34
2024-08-30 17:48:00,22345.0,22348.0,22344.0,22347.0,40
2024-08-30 17:49:00,22346.0,22347.0,22346.0,22347.0,10
2024-08-30 17:50:00,22347.0,22347.0,22341.0,22345.0,78
2024-08-30 17:51:00,22345.0,22348.0,22343.0,22343.0,52
2024-08-30 17:52:00,22346.0,22348.0,22346.0,22346.0,36
2024-08-30 17:53:00,22346.0,22347.0,22345.0,22346.0,14
2024-08-30 17:54:00,22345.0,22347.0,22345.0,22347.0,32
2024-08-30 17:55:00,22348.0,22351.0,22348.0,22348.0,138
2024-08-30 17:56:00,22349.0,22350.0,22347.0,22349.0,30
2024-08-30 17:57:00,22349.0,22349.0,22344.0,22345.0,26
2024-08-30 17:58:00,22345.0,22347.0,22345.0,22346.0,26
2024-08-30 17:59:00,22346.0,22349.0,22346.0,22349.0,32
2024-08-30 18:00:00,22347.0,22347.0,22341.0,22342.0,82
2024-08-30 18:01:00,22341.0,22341.0,22338.0,22338.0,100
2024-08-30 18:02:00,22338.0,22340.0,22330.0,22331.0,132
2024-08-30 18:03:00,22331.0,22332.0,22328.0,22328.0,52
2024-08-30 18:04:00,22328.0,22334.0,22328.0,22333.0,62
2024-08-30 18:05:00,22334.0,22339.0,22334.0,22338.0,46
2024-08-30 18:06:00,22339.0,22340.0,22334.0,22335.0,28
2024-08-30 18:07:00,22335.0,22336.0,22330.0,22330.0,40
2024-08-30 18:08:00,22330.0,22333.0,22329.0,22333.0,56
2024-08-30 18:09:00,22333.0,22333.0,22327.0,22328.0,46
2024-08-30 18:10:00,22326.0,22326.0,22320.0,22323.0,246
2024-08-30 18:11:00,22322.0,22323.0,22313.0,22315.0,304
2024-08-30 18:12:00,22318.0,22319.0,22313.0,22319.0,196
2024-08-30 18:13:00,22318.0,22323.0,22318.0,22321.0,64
2024-08-30 18:14:00,22320.0,22320.0,22312.0,22315.0,100
2024-08-30 18:15:00,22314.0,22314.0,22308.0,22308.0,196
2024-08-30 18:16:00,22307.0,22311.0,22306.0,22308.0,154
2024-08-30 18:17:00,22308.0,22310.0,22307.0,22308.0,46
2024-08-30 18:18:00,22307.0,22310.0,22306.0,22310.0,56
2024-08-30 18:19:00,22311.0,22316.0,22311.0,22316.0,138
2024-08-30 18:20:00,22314.0,22321.0,22313.0,22318.0,244
2024-08-30 18:21:00,22319.0,22321.0,22315.0,22317.0,114
2024-08-30 18:22:00,22315.0,22316.0,22311.0,22313.0,56
2024-08-30 18:23:00,22314.0,22314.0,22306.0,22306.0,124
2024-08-30 18:24:00,22306.0,22309.0,22304.0,22309.0,108
2024-08-30 18:25:00,22310.0,22312.0,22307.0,22307.0,120
2024-08-30 18:26:00,22308.0,22308.0,22306.0,22306.0,40
2024-08-30 18:27:00,22306.0,22312.0,22306.0,22312.0,50
2024-08-30 18:28:00,22313.0,22315.0,22312.0,22313.0,60
2024-08-30 18:29:00,22313.0,22318.0,22313.0,22315.0,76
2024-08-30 18:30:00,22316.0,22319.0,22315.0,22317.0,82
2024-08-30 18:31:00,22317.0,22317.0,22315.0,22315.0,26
2024-08-30 18:32:00,22316.0,22316.0,22311.0,22311.0,62
2024-08-30 18:33:00,22311.0,22314.0,22310.0,22314.0,20
2024-08-30 18:34:00,22314.0,22314.0,22300.0,22301.0,154
2024-08-30 18:35:00,22302.0,22303.0,22278.0,22284.0,984
2024-08-30 18:36:00,22283.0,22293.0,22277.0,22293.0,300
2024-08-30 18:37:00,22291.0,22295.0,22288.0,22290.0,228
2024-08-30 18:38:00,22291.0,22292.0,22289.0,22289.0,44
2024-08-30 18:39:00,22290.0,22293.0,22290.0,22293.0,44
2024-08-30 18:40:00,22293.0,22301.0,22290.0,22301.0,122
2024-08-30 18:41:00,22300.0,22303.0,22297.0,22302.0,106
2024-08-30 18:42:00,22301.0,22306.0,22301.0,22304.0,82
2024-08-30 18:43:00,22304.0,22307.0,22302.0,22305.0,62
2024-08-30 18:44:00,22306.0,22307.0,22303.0,22306.0,48
2024-08-30 18:45:00,22305.0,22309.0,22304.0,22306.0,48
2024-08-30 18:46:00,22307.0,22313.0,22305.0,22312.0,78
2024-08-30 18:47:00,22312.0,22313.0,22308.0,22310.0,82
2024-08-30 18:48:00,22311.0,22315.0,22310.0,22312.0,50
2024-08-30 18:49:00,22310.0,22315.0,22310.0,22314.0,34
2024-08-30 18:50:00,22314.0,22321.0,22314.0,22321.0,286
2024-08-30 18:51:00,22320.0,22325.0,22319.0,22324.0,252
2024-08-30 18:52:00,22324.0,22325.0,22320.0,22322.0,132
2024-08-30 18:53:00,22322.0,22322.0,22318.0,22321.0,104
2024-08-30 18:54:00,22320.0,22322.0,22320.0,22322.0,62
2024-08-30 18:55:00,22324.0,22324.0,22322.0,22323.0,30
2024-08-30 18:56:00,22323.0,22331.0,22323.0,22328.0,270
2024-08-30 18:57:00,22327.0,22328.0,22324.0,22325.0,52
2024-08-30 18:58:00,22326.0,22340.0,22326.0,22337.0,266
2024-08-30 18:59:00,22335.0,22336.0,22333.0,22335.0,92
2024-08-30 19:00:00,22333.0,22336.0,22329.0,22336.0,136
2024-08-30 19:01:00,22335.0,22340.0,22332.0,22332.0,146
2024-08-30 19:02:00,22334.0,22337.0,22330.0,22330.0,48
2024-08-30 19:03:00,22330.0,22331.0,22327.0,22331.0,122
2024-08-30 19:04:00,22330.0,22330.0,22328.0,22329.0,24
2024-08-30 19:05:00,22330.0,22330.0,22329.0,22329.0,24
2024-08-30 19:06:00,22330.0,22330.0,22326.0,22327.0,40
2024-08-30 19:07:00,22328.0,22330.0,22323.0,22323.0,96
2024-08-30 19:08:00,22323.0,22324.0,22320.0,22322.0,94
2024-08-30 19:09:00,22323.0,22326.0,22322.0,22326.0,58
2024-08-30 19:10:00,22326.0,22328.0,22325.0,22328.0,30
2024-08-30 19:11:00,22326.0,22326.0,22321.0,22321.0,52
2024-08-30 19:12:00,22321.0,22322.0,22289.0,22320.0,106
2024-08-30 19:13:00,22322.0,22325.0,22322.0,22324.0,102
2024-08-30 19:14:00,22325.0,22325.0,22321.0,22321.0,46
2024-08-30 19:15:00,22321.0,22326.0,22321.0,22325.0,94
2024-08-30 19:16:00,22325.0,22328.0,22323.0,22326.0,56
2024-08-30 19:17:00,22326.0,22327.0,22326.0,22327.0,24
2024-08-30 19:18:00,22326.0,22332.0,22326.0,22332.0,38
2024-08-30 19:19:00,22333.0,22333.0,22328.0,22328.0,40
2024-08-30 19:20:00,22328.0,22329.0,22325.0,22325.0,40
2024-08-30 19:21:00,22323.0,22324.0,22321.0,22324.0,42
2024-08-30 19:22:00,22324.0,22325.0,22324.0,22325.0,18
2024-08-30 19:23:00,22325.0,22325.0,22320.0,22321.0,46
2024-08-30 19:24:00,22320.0,22320.0,22316.0,22320.0,76
2024-08-30 19:25:00,22318.0,22320.0,22316.0,22318.0,56
2024-08-30 19:26:00,22320.0,22320.0,22318.0,22318.0,14
2024-08-30 19:27:00,22319.0,22322.0,22318.0,22322.0,26
2024-08-30 19:28:00,22322.0,22322.0,22319.0,22322.0,36
2024-08-30 19:29:00,22322.0,22322.0,22318.0,22318.0,24
2024-08-30 19:30:00,22318.0,22318.0,22313.0,22315.0,110
2024-08-30 19:31:00,22315.0,22316.0,22315.0,22316.0,32
2024-08-30 19:32:00,22316.0,22316.0,22314.0,22316.0,32
2024-08-30 19:33:00,22316.0,22316.0,22315.0,22315.0,10
2024-08-30 19:34:00,22315.0,22317.0,22315.0,22316.0,6
2024-08-30 19:35:00,22316.0,22322.0,22316.0,22322.0,50
2024-08-30 19:36:00,22324.0,22331.0,22320.0,22320.0,104
2024-08-30 19:37:00,22320.0,22321.0,22317.0,22317.0,32
2024-08-30 19:38:00,22319.0,22320.0,22319.0,22320.0,38
2024-08-30 19:39:00,22320.0,22320.0,22317.0,22317.0,10
2024-08-30 19:40:00,22319.0,22319.0,22315.0,22318.0,20
2024-08-30 19:41:00,22316.0,22316.0,22310.0,22310.0,92
2024-08-30 19:42:00,22309.0,22311.0,22302.0,22303.0,180
2024-08-30 19:43:00,22303.0,22309.0,22303.0,22304.0,176
2024-08-30 19:44:00,22303.0,22306.0,22299.0,22301.0,98
2024-08-30 19:45:00,22303.0,22303.0,22296.0,22298.0,116
2024-08-30 19:46:00,22298.0,22303.0,22295.0,22302.0,64
2024-08-30 19:47:00,22303.0,22308.0,22303.0,22307.0,42
2024-08-30 19:48:00,22307.0,22311.0,22307.0,22311.0,34
2024-08-30 19:49:00,22311.0,22318.0,22311.0,22318.0,74
2024-08-30 19:50:00,22316.0,22318.0,22315.0,22317.0,38
2024-08-30 19:51:00,22317.0,22323.0,22317.0,22323.0,112
2024-08-30 19:52:00,22323.0,22323.0,22321.0,22323.0,20
2024-08-30 19:53:00,22324.0,22325.0,22323.0,22323.0,32
2024-08-30 19:54:00,22322.0,22324.0,22322.0,22324.0,56
2024-08-30 19:55:00,22323.0,22323.0,22322.0,22322.0,36
2024-08-30 19:56:00,22323.0,22328.0,22323.0,22327.0,90
2024-08-30 19:57:00,22326.0,22326.0,22323.0,22323.0,20
2024-08-30 19:58:00,22322.0,22324.0,22321.0,22324.0,18
2024-08-30 19:59:00,22324.0,22326.0,22324.0,22325.0,30
2024-08-30 20:00:00,22324.0,22324.0,22315.0,22321.0,334
2024-08-30 20:01:00,22321.0,22327.0,22321.0,22325.0,66
2024-08-30 20:02:00,22326.0,22331.0,22325.0,22330.0,86
2024-08-30 20:03:00,22329.0,22330.0,22328.0,22329.0,30
2024-08-30 20:04:00,22330.0,22336.0,22330.0,22333.0,270
2024-08-30 20:05:00,22333.0,22333.0,22330.0,22333.0,62
2024-08-30 20:06:00,22333.0,22333.0,22332.0,22333.0,30
2024-08-30 20:07:00,22332.0,22336.0,22331.0,22335.0,88
2024-08-30 20:08:00,22336.0,22343.0,22336.0,22339.0,254
2024-08-30 20:09:00,22340.0,22341.0,22336.0,22336.0,42
2024-08-30 20:10:00,22337.0,22341.0,22337.0,22340.0,56
2024-08-30 20:11:00,22342.0,22345.0,22340.0,22344.0,64
2024-08-30 20:12:00,22343.0,22347.0,22340.0,22347.0,208
2024-08-30 20:13:00,22346.0,22348.0,22345.0,22347.0,132
2024-08-30 20:14:00,22348.0,22352.0,22348.0,22350.0,148
2024-08-30 20:15:00,22349.0,22351.0,22343.0,22346.0,96
2024-08-30 20:16:00,22346.0,22351.0,22344.0,22349.0,64
2024-08-30 20:17:00,22348.0,22351.0,22347.0,22348.0,80
2024-08-30 20:18:00,22347.0,22349.0,22345.0,22348.0,74
2024-08-30 20:19:00,22349.0,22351.0,22346.0,22349.0,70
2024-08-30 20:20:00,22349.0,22351.0,22348.0,22349.0,54
2024-08-30 20:21:00,22349.0,22349.0,22342.0,22347.0,78
2024-08-30 20:22:00,22345.0,22353.0,22345.0,22352.0,96
2024-08-30 20:23:00,22353.0,22356.0,22351.0,22355.0,144
2024-08-30 20:24:00,22352.0,22353.0,22346.0,22347.0,92
2024-08-30 20:25:00,22349.0,22353.0,22349.0,22353.0,72
2024-08-30 20:26:00,22352.0,22362.0,22351.0,22360.0,182
2024-08-30 20:27:00,22360.0,22360.0,22357.0,22360.0,92
2024-08-30 20:28:00,22361.0,22364.0,22360.0,22364.0,100
2024-08-30 20:29:00,22365.0,22366.0,22363.0,22366.0,148
2024-08-30 20:30:00,22366.0,22382.0,22358.0,22359.0,804
2024-08-30 20:31:00,22357.0,22360.0,22340.0,22351.0,348
2024-08-30 20:32:00,22351.0,22352.0,22343.0,22343.0,188
2024-08-30 20:33:00,22343.0,22343.0,22335.0,22339.0,218
2024-08-30 20:34:00,22339.0,22341.0,22327.0,22327.0,282
2024-08-30 20:35:00,22329.0,22333.0,22316.0,22322.0,392
2024-08-30 20:36:00,22321.0,22326.0,22314.0,22322.0,194
2024-08-30 20:37:00,22323.0,22326.0,22321.0,22326.0,90
2024-08-30 20:38:00,22325.0,22330.0,22318.0,22325.0,226
2024-08-30 20:39:00,22326.0,22336.0,22326.0,22332.0,194
2024-08-30 20:40:00,22331.0,22334.0,22330.0,22334.0,70
2024-08-30 20:41:00,22334.0,22343.0,22333.0,22343.0,162
2024-08-30 20:42:00,22342.0,22346.0,22339.0,22339.0,110
2024-08-30 20:43:00,22340.0,22341.0,22335.0,22338.0,80
2024-08-30 20:44:00,22338.0,22338.0,22324.0,22325.0,102
2024-08-30 20:45:00,22324.0,22326.0,22310.0,22316.0,570
2024-08-30 20:46:00,22314.0,22320.0,22307.0,22319.0,194
2024-08-30 20:47:00,22318.0,22319.0,22312.0,22313.0,100
2024-08-30 20:48:00,22312.0,22317.0,22309.0,22317.0,98
2024-08-30 20:49:00,22315.0,22316.0,22311.0,22312.0,120
2024-08-30 20:50:00,22313.0,22314.0,22298.0,22302.0,378
2024-08-30 20:51:00,22304.0,22317.0,22302.0,22317.0,146
2024-08-30 20:52:00,22316.0,22319.0,22315.0,22319.0,134
2024-08-30 20:53:00,22320.0,22320.0,22315.0,22316.0,64
2024-08-30 20:54:00,22318.0,22321.0,22315.0,22317.0,86
2024-08-30 20:55:00,22316.0,22319.0,22311.0,22319.0,70
2024-08-30 20:56:00,22319.0,22320.0,22313.0,22313.0,140
2024-08-30 20:57:00,22313.0,22314.0,22303.0,22304.0,148
2024-08-30 20:58:00,22304.0,22310.0,22298.0,22301.0,158
2024-08-30 20:59:00,22300.0,22305.0,22299.0,22303.0,180
2024-08-30 21:00:00,22303.0,22305.0,22286.0,22297.0,770
2024-08-30 21:01:00,22300.0,22300.0,22287.0,22292.0,164
2024-08-30 21:02:00,22290.0,22297.0,22285.0,22296.0,186
2024-08-30 21:03:00,22298.0,22302.0,22297.0,22300.0,154
2024-08-30 21:04:00,22298.0,22299.0,22290.0,22294.0,104
2024-08-30 21:05:00,22293.0,22305.0,22293.0,22303.0,88
2024-08-30 21:06:00,22303.0,22313.0,22302.0,22306.0,184
2024-08-30 21:07:00,22308.0,22314.0,22305.0,22305.0,178
2024-08-30 21:08:00,22308.0,22308.0,22302.0,22306.0,58
2024-08-30 21:09:00,22307.0,22310.0,22305.0,22308.0,70
2024-08-30 21:10:00,22310.0,22312.0,22305.0,22308.0,78
2024-08-30 21:11:00,22308.0,22311.0,22308.0,22309.0,44
2024-08-30 21:12:00,22310.0,22311.0,22307.0,22308.0,42
2024-08-30 21:13:00,22308.0,22308.0,22301.0,22303.0,80
2024-08-30 21:14:00,22302.0,22302.0,22289.0,22292.0,234
2024-08-30 21:15:00,22292.0,22304.0,22291.0,22304.0,120
2024-08-30 21:16:00,22305.0,22308.0,22304.0,22307.0,62
2024-08-30 21:17:00,22307.0,22309.0,22303.0,22309.0,54
2024-08-30 21:18:00,22310.0,22312.0,22308.0,22311.0,72
2024-08-30 21:19:00,22311.0,22314.0,22309.0,22309.0,36
2024-08-30 21:20:00,22310.0,22312.0,22308.0,22310.0,44
2024-08-30 21:21:00,22310.0,22313.0,22306.0,22313.0,70
2024-08-30 21:22:00,22311.0,22315.0,22309.0,22309.0,142
2024-08-30 21:23:00,22310.0,22310.0,22307.0,22307.0,36
2024-08-30 21:24:00,22309.0,22309.0,22303.0,22305.0,54
2024-08-30 21:25:00,22305.0,22314.0,22304.0,22310.0,92
2024-08-30 21:26:00,22312.0,22312.0,22309.0,22311.0,60
2024-08-30 21:27:00,22310.0,22310.0,22304.0,22310.0,110
2024-08-30 21:28:00,22308.0,22308.0,22303.0,22307.0,44
2024-08-30 21:29:00,22308.0,22313.0,22299.0,22313.0,192
2024-08-30 21:30:00,22312.0,22319.0,22295.0,22309.0,666
2024-08-30 21:31:00,22305.0,22306.0,22286.0,22289.0,916
2024-08-30 21:32:00,22287.0,22300.0,22270.0,22281.0,1434
2024-08-30 21:33:00,22282.0,22292.0,22268.0,22270.0,626
2024-08-30 21:34:00,22270.0,22286.0,22260.0,22284.0,766
2024-08-30 21:35:00,22278.0,22288.0,22269.0,22270.0,672
2024-08-30 21:36:00,22272.0,22291.0,22268.0,22287.0,290
2024-08-30 21:37:00,22287.0,22301.0,22274.0,22298.0,680
2024-08-30 21:38:00,22298.0,22305.0,22282.0,22295.0,298
